"COFONTE","NOFONTE","INTIPOFONTE","INFONTETESOURO","INSTATUS","ULTALTERACAO","TXDESCRICAO","INDESTINACAO","COFONTEFEDERAL"
321927480," QVPSP – INVESTIMENTO                             ","9","N",0,"20241113125107 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA
 QVPSP – INVESTIMENTO
",2,2759
177026756,"FNDE x SEE - 955059-1                             ","9","N",0,"20241209154156 03589980184","CONSTRUÇÃO DE ESCOLA",2,1569
377026756,"FNDE x SEE - 955059-1                             ","9","N",0,"20250110140217 03589980184","CONSTRUÇÃO DE ESCOLA",2,2569
221025608,"Convênio IBRAM/FUNAM                              ","2","N",0,"20241107161032 03589980184","Agilizar análises do Cadastro Ambiental Rural no DF, normatizar procedimentos de análise, validação e assinatura de Termos de Compromisso visando aprovar as informações ambientais declaradas para implementação do Programa de Regularização Ambiental.",2,1700
421025608,"Convênio IBRAM/FUNAM                              ","2","N",0,"20241113130602 03589980184","Agilizar análises do Cadastro Ambiental Rural no DF, normatizar procedimentos de análise, validação e assinatura de Termos de Compromisso visando aprovar as informações ambientais declaradas para implementação do Programa de Regularização Ambiental.",2,2700
121027132,"RENDIMENTO DE APLICAÇÃO                           ","9","N",0,"20250625122242 08322092792","FONTE DE RENDIMENTO DE APLICAÇÃO",2,1700
321027132,"RENDIMENTO DE APLICAÇÃO                           ","2","N",0,"20241108160710 03589980184","FONTE DE RENDIMENTO DE APLICAÇÃO",1,2700
121020654,"Convênio nº 905437/2020                           ","1","N",0,"20241121171533 03589980184","Convênio nº 905437/2020",2,1700
321020654,"Convênio nº 905437/2020                           ","1","N",0,"20241217132840 03589980184","Convênio nº 905437/2020",2,2700
121027154,"202444490013                                      ","9","N",0,"20241107151906 03589980184","202444490013",2,1700
321027154,"202444490013                                      ","9","N",0,"20241108160857 03589980184","202444490013",2,2700
158027073,"SIGTV530000020230028                              ","9","N",0,"20241205175710 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,1660
131027132,"FONTE DE RECURSO                                  ","9","N",0,"20241106135112 08322092792","FONTE DE RECURSO",2,1701
331027132,"FONTE DE RECURSO                                  ","1","N",0,"20241113125229 03589980184","FONTE DE RECURSO",1,2701
338500000,"RECURSOS DO SISTEMA ÚNICO DE SAÚDE - FTFE 2605    ","2","N",0,"20250109174726 03589980184","""RECURSOS DO SISTEMA ÚNICO DE SAÚDE - FTFE 2605.
Recursos transferidos pela União, destinados ao cumprimento dos pisos salariais da enfermagem, conforme estabelecido pela CF/88, art. 198, §§12 a 15.""",2,2605
193026675,"PAS de número 00220820240003-021486               ","9","S",0,"20241209163347 03589980184","Plano de Ações e Serviços - PAS, de número 00220820240003-021486 , a ser executado pela Subsecretaria de Qualificação Profissional - SQP, no âmbito do Programa Qualifica DF.",2,1714
421008694,"Conv. 680034/2013-7 GDF/FAP - CNDCT               ","9","N",0,"20220805170627 99999999999","MPLEMENTAR O PROGRAMA DE APOIO À NÚCLEOS DE EXCELÊNCIA - PRONEX 2013, NO DF, DOU Nº 199, DE 15/10/2014, PÁG. 11 E DODF Nº 233, DE 07/11/2014, PÁG. 114/115.                                                                                               ",2,2700
332009417,"MANUTENÇÃO PROGRAMA PROTEÇÃO A VÍTIMAS            ","9","N",0,"20250106135809 03589980184","MANUTENÇÃO, NO DISTRITO FEDERAL, DO PROGRAMA DE PROTEÇÃO A VÍTIMAS E A TESTEMUNHAS AMEAÇADAS, PARA CONCEDER MEDIDAS DE PROTEÇÃO E ORIENTAÇÃO PSICOSSOCIAL E JURÍDICA A VÍTIMAS E TESTEMUNHAS DE CRIMES QUE ESTEJAM COAGIDAS OU EXPOSTAS A GRAVE AMEAÇA.   ",2,2700
421008695,"CONV. Nº 610030/2013 ENTRE CNPQ/FAP  C/C 6608-7   ","9","N",0,"20220805170627 99999999999","IMPLEMENTAR O PROGRAMA DE APOIO À NÚCLEOS EMERGENTES - PRONEM                                                                                                                                                                                             ",2,2700
221007020,"Convênio 003/2012-SEAP/NOVACAP                    ","9","N",0,"20220805170627 99999999999","EXECUÇÃO DA REFORMA DO BLOCO A DA ESCOLA DE GOVERNO DO DISTRITO FEDERAL-EGOV                                                                                                                                                                              ",2,1700
335008841,"CONTRATO OPERAÇÃO CRÉDITO - MOBILIDADE INTEGRADA  ","9","N",0,"20250109133320 03589980184","CONTRATO DE OPERAÇÃO DE CRÉDITO - MOBILIDADE INTEGRADA (MELHORIAS VIÁRIAS E EMPREENDIMENTOS DE INFRAESTRUTURAS).  ÓRGÃOS ENVOLVIDOS: SUCAP/SEPLAG; SUAG (CAESB)/SEF; DER; CODHAB; SINESP E NOVACAP.                                                       ",2,2754
332010215,"Desenvolvimento de Cidadania a Usuários de Drogas ","9","N",0,"20250108174216 03589980184","Desenvolver Iniciaiva intersetoriais que garantam o exercício de cidadania, aumento da contrualidade e autonomia, apoio a construção de projetos de vida das pessoas em situação de vulnerabilidade social, que fazem uso de drogas                       ",2,2700
338010246,"ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA ","9","N",0,"20250109164947 03589980184","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE                                                                                                                                                                                                ",2,2600
421009132,"CONV.802098/2014 - GDF/EMATER/MAARA - C/C 65773   ","9","N",0,"20250110173204 03589980184","IMPLEMENTAR E DIFUNDIR TECNOLOGIAS DO PLANO ABC NO DISTRITO FEDERAL POR MEIO DE CAPACITAÇÃO. IMPLANTAÇÃO DE UNIDADES DE REFERENCIA PARA TRANSFERENCIA DE TECNOLOGIA E PRODUÇÃO DE MATERIAL DE DIVULGAÇÃO.                                                 ",2,2700
432007133,"Conv. FNS-MS/FHB 775090/2012 C/C 647148-0         ","9","N",0,"20220805170627 99999999999","REFORMA DO HEMOCENTRO COORDENADOR DO DF (REFORMA DOS LABORATÓRIOS E PROCESSAMENTO E DISTRIBUIÇÃO)                                                                                                                                                         ",2,2700
332008887,"Contratação de Empresa para Fornecimento de Van   ","9","N",0,"20250106135548 03589980184","CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE VEÍCULO TIPO VAN - FURGÃO PARA ATENDER AS NECESSIDADES DA DEFENSORIA PÚBLICA DO DF - DPDF, CONFORME ESPECIFICAÇÕES  E CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO E PLANO DE TRABALHO.                          ",2,2700
390006658,"CONV. 135085537/2- GDF/SO/CEF - 6471145           ","9","S",0,"20250110151825 03589980184","Ampliação do SES de Brazlândia - Setor INCRA 8, no âmbito do Programa Serviços Urbanos de Água e Esgoto, Ação Apoio a sistemas de esgotamento sanitário em municípios de regiões metropolitanas, de regiões integradas de desenvolvimento econômico       ",2,2899
390010233,"CONV. GDF/SO/CEF Nº 0399.810-83/2014              ","9","S",0,"20220805170627 99999999999","Contrapartida de empréstimo destinado a execução de obras/seviços SINESP CEF                                                                                                                                                                              ",2,2899
390006592,"CONV. 760179/2011/SENASP/SSP                      ","9","S",0,"20250110151705 03589980184","CAPACITAÇÃO DOS PROFISSIONAIS DO CORPO DE BOMBEIROS MILITAR, POLÍCIA CIVIL E POLÍCIA MILITAR DO DF QUE ATUAM NA ÁREA DE SAÚDE.                                                                                                                            ",2,2899
390006593,"CONV. 759564/2011-SENASP/SSP                      ","9","S",0,"20250110151712 03589980184","REESTRUTURAÇÃO DAS INSTITUIÇÕES DE ENSINO DE SEGURANÇA PÚBLICA.                                                                                                                                                                                           ",2,2899
390007039,"CONV. 775119/2012-FUND. PENITENC./SSPDF  - 6267-7 ","9","S",0,"20250110152019 03589980184","REAPARELHAMENTO DA ESCOLA PENITENCIARIA DO DF.                                                                                                                                                                                                            ",2,2899
390007056,"CONV. 778776/2012-SSPDF/MJ - 42005  6295-2        ","9","S",0,"20250110152027 03589980184","EXPANSÃO DE 04 NUCLEOS PICASSO NÃO PICHAVA.                                                                                                                                                                                                               ",2,2899
336002859,"CONV. 001288/01 - GDF/SOSP/BID - 0049369          ","9","N",0,"20220805170627 99999999999","ALOCAR RECURSOS ORIUNDOS DO CONTRATO DE EMPRÉSTIMO BID/GDF.                                                                                                                                                                                               ",2,2754
321003983,"CONV. 000003/06 - GDF/PMDF/DETRAN - 0109051       ","9","N",0,"20241211133218 03589980184","CONVÊNIO DE COOPERAÇÃO RECÍPROCA (PMDF X DETRAN), VISANDO O POLICIAMENTO OSTENSIVO FARDADO DE VIAS DE JURISDIÇÃO DO DETRAN/DF.
                                                                                                                          ",2,2700
132004048,"CONV. 000024/06 - GDF SESP/SNAD-CM/PR - 1908197   ","9","N",0,"20241128134601 03589980184","AQUISIÇÃO DE EQUIPAMENTOS PARA O COMBATE AO TRÁFICO DE DROGAS.                                                                                                                                                                                            ",2,1700
338007122,"PROGR. DE  REQUALIFICAÇÃO UBS -  SOBRADINHO CS 02 ","9","N",0,"20250109153141 03589980184","PROGRAMA DE  REQUALIFICAÇÃO UBS -  SOBRADINHO CS 02                                                                                                                                                                                                       ",2,2600
177026682,"951814-2                                          ","9","N",0,"20241209154146 03589980184","Curso de formação",2,1569
732827406,"Contrato de Repasse nº 922919/2021/MDR/CAIXA      ","2","N",0,"20241015105547 70259674753","FONTE DE ENTRADA DE RECURSOS",1,1700
832827406,"Contrato de Repasse nº 922919/2021/MDR/CAIXA      ","2","N",0,"20241015105547 70259674753","FONTE DE ENTRADA DE RECURSOS",1,2700
739026887,"INCREM TEMP CUSTEI SERV ASS HOSP AMB-E.P COMISSÃO ","9","N",0,"20250625121835 08322092792","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL  - EMENDA PARLAMENTAR DE COMISSÃO.",2,1600
839026887,"INCREM TEMP CUSTEI SERV ASS HOSP AMB-E.P COMISSÃO ","9","N",0,"20250625121944 08322092792","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL  - EMENDA PARLAMENTAR DE COMISSÃO.",2,2600
738126957,"ESTRUTURAÇÃO UNID. ESPECIALIZADA SAÚDE - BIA KICIS","9","N",0,"20240626145937 63509016149","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - PARLAMENTAR BIA KICIS - AT. PRIMÁRIA",2,1601
838126957,"ESTRUTURAÇÃO UNID. ESPECIALIZADA SAÚDE - BIA KICIS","9","N",0,"20240626145937 63509016149","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE - PARLAMENTAR BIA KICIS - AT. PRIMÁRIA",2,2601
121827406,"CONTRATO DE REPASSE Nº 922919/2021/MDR/CAIXA      ","9","N",0,"20250625122331 08322092792","FONTE RENDIMENTOS DE APLICAÇÃO",2,1754
321827406,"Contrato de Repasse nº 922919/2021/MDR/CAIXA      ","2","N",0,"20241108161405 03589980184","FONTE RENDIMENTOS DE APLICAÇÃO",1,2754
177026496,"202200129-8                                       ","9","N",0,"20241209154034 03589980184","Aquisição de kit, material esportivo.",2,1569
358027075,"SIGTV530000020240006                              ","9","N",0,"20250110132402 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,2660
121927475," RMVI - CUSTEIO                                   ","9","N",0,"20241107154111 03589980184","REDUÇÃO DE MORTES VIOLENTAS INTENCIONAIS  RMVI - CUSTEIO
",2,1759
321927475," RMVI - CUSTEIO                                   ","9","N",0,"20241113124517 03589980184","REDUÇÃO DE MORTES VIOLENTAS INTENCIONAIS  RMVI - CUSTEIO
",2,2759
121927477,"EVCM - CUSTEIO                                    ","9","N",0,"20241107154303 03589980184","ENFRENTAMENTO DA VIOLÊNCIA CONTRA A MULHER EVCM – CUSTEIO
",2,1759
321927477,"EVCM - CUSTEIO                                    ","9","N",0,"20241113124652 03589980184","ENFRENTAMENTO DA VIOLÊNCIA CONTRA A MULHER EVCM – CUSTEIO
",2,2759
177026439,"SEE x FNDE - EP  37980008/2023                    ","9","N",0,"20241209154016 03589980184","Aquisição de ônibus escolar.",2,1569
192027479," QVPSP - CUSTEIO                                  ","9","N",0,"20241209163121 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA  QVPSP - CUSTEIO
",2,1713
392027479," QVPSP - CUSTEIO                                  ","9","N",0,"20250110172556 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA  QVPSP - CUSTEIO
",2,2713
182026663,"7633-3 - FUNPEN_CUSTEIO - 2023                    ","9","N",0,"20241209161415 03589980184"," Termo de Adesão nº 034/2023 - SENAPPEN/MJ, Portaria MJSP nº 136, de 24 de março de 2020",2,1712
382026663,"7633-3 - FUNPEN_CUSTEIO - 2023                    ","9","N",0,"20250110144722 03589980184"," Termo de Adesão nº 034/2023 - SENAPPEN/MJ, Portaria MJSP nº 136, de 24 de março de 2020",2,2712
738026956,"INCREMENTO TEMP CUST SERV ASS HOSP AMB – BIA KICIS","9","N",0,"20240625105549 63509016149","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - PARLAMENTAR BIA KICIS",2,1600
838026956,"INCREMENTO TEMP CUST SERV ASS HOSP AMB – BIA KICIS","9","N",0,"20240625105549 63509016149","INCREMENTO TEMPORÁRIO AO CUSTEIO DOS SERVIÇOS DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL - PARLAMENTAR BIA KICIS",2,2600
177027411,"PAC 965616                                        ","9","N",0,"20241209155051 03589980184","PAC 965616",2,1569
377027411,"PAC 965616                                        ","9","N",0,"20250110140256 03589980184","PAC 965616",2,2569
158027072,"SIGTV530000020240004                              ","9","N",0,"20241205175657 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,1660
121025982,"FONTE DETALHADA APLICAÇÃO                         ","9","N",0,"20250617152744 09185131709","FONTE DETALHADA DE APLICAÇÃO ",2,1700
321025982,"FONTE DETALHADA APLICAÇÃO                         ","2","N",0,"20241217141656 03589980184","FONTE DETALHADA DE APLICAÇÃO ",1,2700
132027387,"Convênio Nº 941440/2023                           ","9","N",0,"20241202164456 03589980184","Convênio Nº 941440/2023 - Censo Escolar, celebrado entre a Secretaria de Educação e o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP. ",2,1700
332027387,"Convênio Nº 941440/2023                           ","9","N",0,"20250109131652 03589980184","Convênio Nº 941440/2023 - Censo Escolar, celebrado entre a Secretaria de Educação e o Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - INEP. ",2,2700
732226753,"Emenda Parlamentar(transf. especial)              ","9","N",0,"20240514165850 56401698187","Emenda Parlamentar(transf. especial) CELINA LEÃO",2,1706
158027074,"SIGTV530000020240002                              ","9","N",0,"20241205175722 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,1660
390023587,"930035                                            ","9","S",0,"20250110171508 03589980184","Aquisição de mobiliário para compor os 5 (cinco) espaços destinados aos Núcleos de Atendimento à Família e Autores de Violência Doméstica – NAFAVDs, localizados nas Regiões Administrativas de Samambaia, Santa Maria, Sobradinho, Paranoá e Planaltina.",2,2899
232025464,"CONV. 0323056400                                  ","2","N",0,"20240528161850 00120159112","CONVÊNIO FAP/FINEP 0323056400",2,1700
232025467,"CONV 0123056300                                   ","2","N",0,"20240528162154 00120159112","CONVÊNIO FAP / FINEP - 0123056300",2,1700
121025981,"942803/2023                                       ","9","N",0,"20241121174147 03589980184","Aquisição de Máquinas e Equipamentos",2,1700
321025981,"942803/2023                                       ","9","N",0,"20241217141648 03589980184","Aquisição de Máquinas e Equipamentos",2,2700
158027068,"SIGTV530000020230011                              ","9","N",0,"20241205175648 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,1660
358027074,"SIGTV530000020240002                              ","9","N",0,"20250110132354 03589980184","Repasses ao Fundo de Assistência Social do DF - FAS/DF 
",2,2660
121927479," QVPSP - CUSTEIO                                  ","9","N",0,"20241107154504 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA  QVPSP - CUSTEIO
",2,1759
321927479," QVPSP - CUSTEIO                                  ","9","N",0,"20241113124855 03589980184","QUALIDADE DE VIDA DOS PROFISSIONAIS DA SEGURANÇA PÚBLICA  QVPSP - CUSTEIO
",2,2759
732025977,"951607/2023                                       ","9","N",0,"20240515174233 03222804192","Aquisição de Máquinas e Equipamentos.",2,1700
732020658,"907373/2020                                       ","9","N",0,"20240515174615 03222804192","Implantação de Melhorias Sanitárias Domiciliares em áreas rurais do Distrito Federal",2,1700
390007197,"CONV.774952/2012-GDF/MINC/SEC - 006257X           ","9","S",0,"20250110152832 03589980184","CONVÊNIO TEM POR OBJETO A MÚLTUA COOPERAÇÃO E COLABORAÇÃO RECÍPROCA DOS PARTÍCIPES NA IMPLEMENTAÇÃO DO PROJETO CRIATIVA                                                                                                                                   ",2,2899
221012290,"CONV.Nº 808492/2014 FNDE/FEPECS C/C 6578-1        ","9","N",0,"20220805170627 99999999999","CONV. ENTRE FNDE E FEPECS PARA REESTRUTURAÇÃO DO PARQUE COMPUTACIONAL DA FEPECS E AQUISIÇÃO DE EQUIPAMENTOS DE INFORMNÁTICA.                                                                                                                              ",2,1700
421005038,"CONV. 610043/08 GSF.FAP/CNDCT-CNPq      5071-7    ","9","N",0,"20220805170627 99999999999","IMPLANTAR O PROGRAMA DE PESQUISA PARA O SUS: GESTÃO COMPARTILHADA EM SAÚDE NO DISTRITO FEDERAL.                                                                                                                                                           ",2,2700
380000000,"SUPERAVIT DESTINADO A SAUDE - LC Nº 141/2012      ","1","S",0,"20240710094220 08322092792","RECURSOS DESTINADOS A AÇÕES DO SERVIÇO PÚBLICO DE SAÚDE - LEI COMPLEMENTAR Nº 141/2012.                                                                                                                                                                   ",2,2700
421007770,"CONV.001/2013-FAP/NOVACAP-007.583-6               ","9","N",0,"20220805170627 99999999999","Fomentar o desenvolvimento do ""Programa de Inovação em gestão Pública na Conservação de Construções Especiais"", para viabilizar ações de Ciência, Tecnologia e Inovação visando ao desenvolvimento sustentável do Distrito Federal.                       ",2,2700
338007863,"IMPLEM PROG FORM DE PROF DE N MÉDIO - PROFAPS     ","9","N",0,"20250109154620 03589980184","IMPLEMENTAÇÃO PROG FORMAÇÃO DE PROFISSIONAIS DE NÍVEL MÉDIO - PROFAPS                                                                                                                                                                                     ",2,2600
338007199,"IMPLANTAÇÃO DO CENTRO DE ESPEC. ODONTOLOGICA      ","9","N",0,"20250109154039 03589980184","IMPLANTAÇÃO DO CENTRO DE ESPECIALIDADE ODONTOLOGICA                                                                                                                                                                                                       ",2,2600
338007991,"PROG DE REQ DE UBS - COMÉRCIO LOCAL 109 - S. MARIA","9","N",0,"20250109154819 03589980184","PROGRAMA DE REQUAFICAÇÃO DE UBS - COMÉRCIO LOCAL 109 - SANTA MARIA                                                                                                                                                                                        ",2,2600
132008527,"IMPLANTAÇÃO DA PRAÇA DA JUVENTUDE EM SAMAMBAIA/DF.","9","N",0,"20241202154003 03589980184","IMPLANTAÇÃO DA PRAÇA DA JUVENTUDE EM SAMAMBAIA/DF.
                                                                                                                                                                                                      ",2,1700
132008531,"Implantação de grama sintética em campo de futebol","9","N",0,"20241202154053 03589980184","IMPLANTAÇÃO DE QUADRA DE FUTEBOL DE GRAMA SINTÉTICA ÀS MARGENS DA DF -001, EM FRENTE A QUADRA 02 DO DEL LAGO- POLIGONAL DO LAGO NORTE/DF.
                                                                                                               ",2,1700
338008425,"Estrut de Unid de At Especializ em Saúde CAPS     ","9","N",0,"20250109163458 03589980184","Estruturação de Unidades de Atenção Especializada em Saúde - Vários CAPS                                                                                                                                                                                  ",2,2600
338008889,"MEL DA QUAL DE REDE DE AT À SAÚDE (QUALISUS REDE) ","9","N",0,"20250109164758 03589980184","MELHORIA DA QUALIDADE DE REDE DE ATENÇÃO À SAÚDE (QUALISUS - REDE)                                                                                                                                                                                        ",2,2600
421007022,"CONV.763599/2011 - GDF/FHB/FNS-MS -C/C 00647123-4 ","9","N",0,"20220805170627 99999999999","CONVÊNIO N.763599/2011- firmado entre FNS-MS/FHB-C/C 104 00027 00647123-4, para reforma do Hemocentro Coordenador do DF.                                                                                                                                  ",2,2700
132008529,"Implantação e Modern Esportiva no Estádio Abadião ","9","N",0,"20241202154044 03589980184","MPLANTAÇÃO E MODERNIZAÇÃO DE INFRAESTRUTURA ESPORTIVA NO ESTÁDIO ABADIÃO EM CEILÂNDIA/DF.
                                                                                                                                                               ",2,1700
132007389,"Módulos pré moldados em parada da Vila Estrutural ","9","N",0,"20241202133708 03589980184","Fabricação, fornecimento e instalção de módulos pré moldados para abrigos de passageiros padrão DFTrans em paradas de ônibus no Sistema Público Coletivo STPC - na Vila Estrutural - DISTRITO FEDERAL.
                                                  ",2,1700
338008429,"Casa e Gestante, Bebe e Puerperia - Ampliação HMIB","9","N",0,"20250109163855 03589980184","Casa e Gestante, Bebe e Puerperia - Ampliação HMIB                                                                                                                                                                                                        ",2,2600
421005896,"CONV. 077736/10 - GDF/FAP-CENSIPAM 5256-6         ","9","N",0,"20220805170627 99999999999","Programa de operacionalização do Prog de Capacitação Científica e Tecn. p/ Desenvolvimento de Estudos e Projetos                                                                                                                                          ",2,2700
432005896,"CONV. 077736/10 - GDF/FAP-CENSIPAM 5256-6         ","9","N",0,"20220805170627 99999999999","Programa de operacionalização do Prog de Capacitação Científica e Tecn. p/ Desenvolvimento de Estudos e Projetos                                                                                                                                          ",2,2700
121008828,"Aprimorar condições de trabalho profis. segurança ","9","N",0,"20241121130603 03589980184","APRIMORAMENTO DAS CONDIÇÕES LABORATIVAS DOS PROFISSIONAIS DE SEGURANÇA PÚBLICA MEDIANTE A ESTRUTURAÇÃO DO AMBIENTE ORGANIZACIONAL E REALIZAÇÃO DE CURSOS FORMADORES DE DOCENTES E GESTORES.
                                                             ",2,1700
132008830,"Projeto Ações Educação p/ Prevenção à Violência   ","9","N",0,"20241202154528 03589980184","IMPLANTAÇÃO DO PROJETO AÇÕES DE EDUCAÇÃO P/ PREVENÇÃO À VIOLÊNCIA - MUSEU DE DROGAS, ARMAS E ANTROPOLOGIA FORENSE ITINERANTE, P/ FORTALECIMENTO DA FILOSOFIA DE POLÍCIA DE PROXIMIDADE JUNTO ÀS POPULAÇÕES;                                               ",2,1700
706227154,"TRANSFERÊNCIA ESPECIAL - EP 202444490013          ","9","N",0,"20250220120330 56401698187","TRANSFERÊNCIA ESPECIAL - EP 202444490013 - PROF. REGINALDO VERAS, PARA APLICAÇÃO DOS RECURSOS NO PROGRAMA DE DESCENTRALIZAÇÃO ADMINISTRATIVA E FINANCEIRA - PDAF
",2,1706
132006585,"CONV.763937/ CAIXA ECONOMICA/ SEAPA               ","9","N",0,"20241202130812 03589980184","EXECUÇÃO DE AÇÕES DE APOIO AO DESENVOLVIMENTO DO SETOR AGROPECUÁRIO.                                                                                                                                                                                      ",2,1700
338007120,"PROGR. DE  REQUALIFICAÇÃO UBS -  PARANOA PSR J. II","9","N",0,"20250109153113 03589980184","PROGRAMA DE  REQUALIFICAÇÃO UBS -  PARANOA PSR J. II                                                                                                                                                                                                      ",2,2600
338009356,"Programa Requalific. UBS - Construção - Sobradinho","9","N",0,"20250109164917 03589980184","Programa Requalificação - UBS - Construção - Sobradinho.                                                                                                                                                                                                  ",2,2600
376000000,"APOIO TÉCNICO E FINANCEIRO À EDUCAÇÃO BÁSICA DO DI","2","S",0,"20250110132543 03589980184","APOIO TÉCNICO E FINANCEIRO À EDUCAÇÃO BÁSICA DO DISTRITO FEDERAL NO ÂMBITO DO PLANO DE AÇÕES ARTICULADAS (PAR)   - FTE 569",2,2569
377007754,"PAC 3714/2013                                     ","9","N",0,"20250110132717 03589980184","Executar todas as atividades inerentes a construção de 33 unidades de educação infantil. OBS: Tem um outro PAC com mesmo nº , mas a conta é diferente.                                                                                                    ",2,2569
377009521,"TRANSFERENCIAS FNDE                               ","9","N",0,"20250110132811 03589980184","AQUISIÇÃO DE 05 ÔNIBUS ESCOLARES COM PLATAFORMA ELEVATÓRIA VEICULAR (ônibus rural escolar pequeno com plataforma)                                                                                                                                         ",2,2569
338009358,"Programa Requalific. UBS - Construção - Sobradinho","9","N",0,"20250109164932 03589980184","Programa Requalificação -  UBS - Construção - Sobradinho.                                                                                                                                                                                                 ",2,2600
321008492,"CONSTRUÇÃO DE UNIDADES DE EDUCAÇÃO INFANTIL       ","9","N",0,"20241211165206 03589980184","Visa à construção de 5 (cinco) unidade(s) de educação infantil para atender as escolas de educação básica.
                                                                                                                                              ",2,2700
338007534,"ESTRUT DE UNID DE ATENÇÃO ESPECIALIZ  EM SAUDE HAB","9","N",0,"20250109154351 03589980184","ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM EM SAÚDE - HAB                                                                                                                                                                                       ",2,2600
321006633,"CONVÊNIO EMBRATUR PROFIS. MERCADO EUROPEU         ","9","N",0,"20241211155338 03589980184","CELEBRAÇÃO DE CONVÊNIO COM A EMBRATUR PARA REALIZAÇÃO DE VIAGENS DE FAMILIARIZAÇÃO DE PROFISSIONAIS DO MERCADO EUROPEU PARA O DISTRITO FEDERAL.
                                                                                                         ",2,2700
138007103,"REQUALIFICAÇÃO UBS - AMPL.- CS 05 CEILANDIA       ","9","N",0,"20241205133222 03589980184","REQUALIFICAÇÃO UBS - AMPLIAÇÃO - CS 05 CEILANDIA                                                                                                                                                                                                          ",2,1600
132007037,"CONV. 775139/2012-SSPDF/FUND. PENITENC. 6268-5    ","9","N",0,"20241202131758 03589980184","APARELHAMENTO DO CENTRO MATERNO INFANTIL DO PCDF.                                                                                                                                                                                                         ",2,1700
132007088,"CONV. 777058/2012-MJ/SSDF - 001 - 6276-6          ","9","N",0,"20241202132322 03589980184","CONTRATAÇÃO DE PROFESSORES PARA CURSOS RELACIONADOS A COPA FIFA 2014.                                                                                                                                                                                     ",2,1700
338004921,"CONV.004920/08 - GDF/SES/FSDF/MS - 011879-0       ","9","N",0,"20250109134945 03589980184","CONV.004920/08 - GDF/SES/FSDF/MS - 011879-0                                                                                                                                                                                                               ",2,2600
338004922,"CONV.004920/08 - GDF/SES/FSDF/MS - 011880-3       ","9","N",0,"20250109134953 03589980184","CONV.004920/08 - GDF/SES/FSDF/MS - 011880-3                                                                                                                                                                                                               ",2,2600
338004923,"CONV.004920/08 - GDF/SES/FSDF/MS - 011881-1       ","9","N",0,"20250109135000 03589980184","CONV.004920/08 - GDF/SES/FSDF/MS - 011881-1                                                                                                                                                                                                               ",2,2600
338004926,"CONV.004926/08 - GDF/SES/FNS-MS - 011900-1        ","9","N",0,"20250109135008 03589980184","CONV.004926/08 - GDF/SES/FNS-MS - 011900-1                                                                                                                                                                                                                ",2,2600
321006720,"VISA A CONSTRUÇÃO DE 21 UNID. DE EDUCAÇÃO INFANTIL","9","N",0,"20241211155950 03589980184","VISA A CONSTRUÇÃO DE 21 UNIDADES DE EDUCAÇÃO INFANTIL.                                                                                                                                                                                                    ",2,2700
121007200,"CONV.771723/2012-MAPA/C - GDF/CEF/SEAGRI - 6471366","9","N",0,"20241121124629 03589980184","EXECUÇÃO  DE AÇÕES RELATIVAS AO PROGRAMA PRODESA - MODALIDFADE APOIO AO PEQUENO E MÉDIO PRODUTOR AGROPECUÁRIO.                                                                                                                                            ",2,1700
321005568,"CONV. 49.742/2009          005568                 ","9","N",0,"20241211152944 03589980184","CONSTRUÇÃO E INSTALAÇÃO DO RESTAURANTE POPULAR DO SOL NASCENTE CEILÂNDIA - DF, RECURSOS DO MDS/CEF.                                                                                                                                                       ",2,2700
